champion_id,champion_name,skin_id,skin_name,skin_release_date,win_rate_1m_before,win_rate_2w_after,popularity_1m_before,popularity_2w_after,buff_entries_6w_before,buff_patches_6w_before,nerf_entries_6w_after,nerf_patches_6w_after,win_rate_change,popularity_change,any_buff_6w_before,any_nerf_6w_after,popularity_quartile
59,Jarvan IV,8,SSG,2018-07-20,48.8988043759433,50.3793746739992,6.46441396816504,6.80414690154728,3,1,0,0,1.48057029805591,0.339732933382233,TRUE,FALSE,Q3
497,Rakan,3,SSG,2018-07-20,50.048785087085,49.592737287998,7.71149006753124,10.6733371956384,0,0,2,1,-0.456047799087024,2.9618471281072,FALSE,TRUE,Q3
163,Taliyah,2,SSG,2018-07-20,49.4676451705546,49.7356227179943,4.95758796721117,3.56360788291471,0,0,3,1,0.267977547439678,-1.39398008429646,FALSE,TRUE,Q2
498,Xayah,3,SSG,2018-07-20,47.6550653519555,48.0519638199989,5.26682342209651,8.78656256090912,0,0,0,0,0.396898468043368,3.51973913881261,FALSE,FALSE,Q2
78,Poppy,15,Hextech,2018-07-23,49.5521395646672,49.8352084435752,3.72079387497399,4.6499735919675,3,1,0,0,0.283068878908004,0.929179716993508,TRUE,FALSE,Q2
51,Caitlyn,13,Pool Party,2018-08-02,46.1202041134601,48.12,7.69153126671495,13.5578583478953,3,1,0,0,1.99979588653986,5.86632708118031,TRUE,FALSE,Q3
41,Gangplank,14,Pool Party,2018-08-02,48.3579588653986,47.8280561491695,3.82360658058393,6.28868475770194,0,0,0,0,-0.529902716229067,2.46507817711801,FALSE,FALSE,Q2
142,Zoe,2,Pool Party,2018-08-02,47.73198281647,47.6624659495206,7.10158097955829,7.64668688923509,0,0,3,1,-0.0695168669493995,0.545105909676797,FALSE,TRUE,Q3
136,Aurelion Sol,2,Mecha,2018-08-16,51.1333346184421,51.729824498216,0.967550398096698,1.15841818640051,0,0,0,0,0.596489879773877,0.190867788303809,FALSE,FALSE,Q1: least popular
22,Ashe,11,Cosmic Queen,2018-08-21,48.2578568485244,48.708871982088,6.75345517430781,7.9483330056023,0,0,0,0,0.451015133563573,1.19487783129449,FALSE,FALSE,Q3
117,Lulu,14,Cosmic Enchantress,2018-08-21,48.3488989444263,48.4469925195959,8.03473791260183,8.72478928210165,0,0,0,0,0.098093575169564,0.690051369499821,FALSE,FALSE,Q3
5,Xin Zhao,20,Cosmic Defender,2018-08-21,48.6539284242622,49.1524812989897,7.60252829556822,8.08182943960537,0,0,0,0,0.498552874727459,0.479301144037152,FALSE,FALSE,Q3
201,Braum,11,Crime City,2018-08-23,49.4,50.0007019203954,5.79521795482905,7.90235244499164,0,0,1,1,0.600701920395359,2.10713449016259,FALSE,TRUE,Q2
236,Lucian,8,High Noon,2018-08-30,48.9045540682119,49.5599992620541,14.2501620295617,19.0137801702516,0,0,0,0,0.655445193842184,4.76361814068984,FALSE,FALSE,Q4: most popular
412,Thresh,6,High Noon,2018-08-30,48.2977678119807,49.3600003030849,13.4805083468549,18.6291982983468,2,1,0,0,1.06223249110419,5.14868995149186,TRUE,FALSE,Q4: most popular
6,Urgot,9,High Noon,2018-08-30,50.8190184442504,50.7699999472896,3.3988580708621,6.7029425230698,0,0,0,0,-0.0490184969608407,3.3040844522077,FALSE,FALSE,Q1: least popular
39,Irelia,6,Divine Sword,2018-09-04,46.5263656307222,50.0965690365776,6.64071045629653,13.7507385099229,5,2,0,0,3.57020340585539,7.11002805362636,TRUE,FALSE,Q3
91,Talon,12,Enduring Sword,2018-09-04,49.6017263472146,48.6494142194655,8.43773348058412,6.58670864447474,0,0,0,0,-0.952312127749103,-1.85102483610939,FALSE,FALSE,Q3
222,Jinx,13,Odyssey,2018-09-12,52.5552080566787,51.7304505429997,18.2213245981247,17.091046254261,0,0,0,0,-0.824757513678982,-1.1302783438637,FALSE,FALSE,Q4: most popular
141,Kayn,2,Odyssey,2018-09-12,50.2264579590359,50.3145431674284,9.78167598068195,13.9685497140497,2,1,0,0,0.0880852083925063,4.18687373336771,TRUE,FALSE,Q3
54,Malphite,16,Odyssey,2018-09-12,50.121875244107,50.0448873642501,11.0960768897912,11.1365761663414,0,0,0,0,-0.0769878798569508,0.0404992765502428,FALSE,FALSE,Q4: most popular
37,Sona,9,Odyssey,2018-09-12,52.6643750488214,52.6999405373391,5.75661387249005,5.62190770788807,0,0,0,0,0.0355654885177117,-0.134706164601989,FALSE,FALSE,Q2
157,Yasuo,10,Odyssey,2018-09-12,49.3160441891058,49.8979005146966,22.3123443384546,21.325689760828,1,1,0,0,0.581856325590799,-0.986654577626648,TRUE,FALSE,Q4: most popular
115,Ziggs,7,Odyssey,2018-09-12,51.1572925291781,51.46,3.22575946137155,3.2646452359983,0,0,0,0,0.302707470821872,0.0388857746267597,FALSE,FALSE,Q1: least popular
121,Kha'Zix,11,Worlds 2018,2018-09-27,48.4139460949388,49.7832624736636,7.01854100294722,11.3496699280538,3,1,0,0,1.36931637872485,4.33112892510657,TRUE,FALSE,Q3
74,Heimerdinger,6,Dragon Trainer,2018-10-11,50.7132917606495,50.7850005090524,2.95661561957722,4.11971467555586,0,0,0,0,0.0717087484029406,1.16309905597864,FALSE,FALSE,Q1: least popular
32,Amumu,17,Infernal,2018-10-16,52.4332385539437,52.4215134868654,3.91632789147504,4.863595859006,0,0,0,0,-0.0117250670783378,0.947267967530964,FALSE,FALSE,Q2
90,Malzahar,7,Hextech,2018-10-18,52.3023431221381,52.1543620938415,5.28663389134163,5.71951575686258,0,0,0,0,-0.147981028296577,0.432881865520954,FALSE,FALSE,Q2
245,Ekko,12,Trick or Treat,2018-10-24,50.4392810086531,50.3847182805239,8.24534751324622,8.8955255327668,0,0,0,0,-0.0545627281292056,0.650178019520578,FALSE,FALSE,Q3
40,Janna,13,Bewitching,2018-10-24,50.7551474452951,51.084540165014,5.50835793557262,5.64603536581495,1,1,0,0,0.329392719718946,0.137677430242325,TRUE,FALSE,Q2
240,Kled,2,Count Kledula,2018-10-24,52.293029489059,51.9247182805239,2.66913374118434,2.57433622982936,0,0,0,0,-0.368311208535168,-0.0947975113549813,FALSE,FALSE,Q1: least popular
103,Ahri,15,K/DA Ahri,2018-11-03,52.8758909607081,52.811189124215,12.6673252092214,12.1943659899187,0,0,0,0,-0.0647018364931498,-0.472959219302629,FALSE,FALSE,Q4: most popular
84,Akali,9,K/DA Akali,2018-11-03,45.5890957438112,44.7771434811316,8.27221004139472,10.6215632533135,0,0,5,3,-0.811952262679611,2.34935321191883,FALSE,TRUE,Q3
28,Evelynn,6,K/DA Evelynn,2018-11-03,49.7810638346575,47.7551777134441,4.67471540339033,4.71697168838684,0,0,0,0,-2.02588612121333,0.0422562849965011,FALSE,FALSE,Q2
145,Kai'Sa,14,K/DA Kai'Sa,2018-11-03,49.6620212727692,48.623334789307,21.133344242296,24.5746028842479,0,0,0,0,-1.03868648346219,3.44125864195193,FALSE,FALSE,Q4: most popular
145,Kai'Sa,15,Prestige K/DA Kai'Sa,2018-11-03,49.6620212727692,48.623334789307,21.133344242296,24.5746028842479,0,0,0,0,-1.03868648346219,3.44125864195193,FALSE,FALSE,Q4: most popular
9,Fiddlesticks,9,Praetorian,2018-11-08,50.0812848471554,50.3985118748414,3.71682329572477,4.93476686854054,0,0,0,0,0.317227027685952,1.21794357281577,FALSE,FALSE,Q1: least popular
104,Graves,18,Praetorian,2018-11-08,51.2053764484069,50.9219050012691,16.3114549221567,11.5585023038206,0,0,0,0,-0.283471447137828,-4.7529526183361,FALSE,FALSE,Q4: most popular
7,LeBlanc,12,Program,2018-11-15,49.2071427006768,48.9290849044393,9.76762483824234,9.01175547692274,0,0,1,1,-0.27805779623754,-0.755869361319594,FALSE,TRUE,Q3
267,Nami,9,Program,2018-11-15,52.1242859911103,51.9701389596594,9.41923513294693,6.86252097860613,0,0,0,0,-0.154147031450876,-2.5567141543408,FALSE,FALSE,Q3
117,Lulu,15,Pajama Guardian,2018-11-21,48.8757139293015,49.3378332495568,8.17044318495885,6.51179633963981,0,0,0,0,0.462119320255397,-1.65864684531904,FALSE,FALSE,Q3
99,Lux,14,Pajama Guardian,2018-11-21,51.0228575403945,51.4822233392422,17.2855687590588,20.6602945257964,0,0,0,0,0.459365798847628,3.37472576673764,FALSE,FALSE,Q4: most popular
21,Miss Fortune,17,Pajama Guardian,2018-11-21,52.4300008636157,51.6080287970585,17.5226593745116,17.4428066993558,0,0,0,0,-0.821972066557265,-0.0798526751558164,FALSE,FALSE,Q4: most popular
61,Orianna,8,Victorious,2018-11-21,49.3300005757438,49.0742769120873,5.87517002395327,7.31291920359285,0,0,0,0,-0.255723663656504,1.43774917963957,FALSE,FALSE,Q2
16,Soraka,8,Pajama Guardian,2018-11-21,50.6885716616106,50.7458054578163,6.54703829365001,7.27791403365955,0,0,0,0,0.057233796205729,0.730875740009535,FALSE,FALSE,Q3
164,Camille,2,Coven,2018-11-27,49.3184565932139,48.7963067367256,9.27714597173279,9.49908239914788,0,0,1,1,-0.522149856488248,0.221936427415086,FALSE,TRUE,Q3
89,Leona,10,Solar Eclipse,2018-11-27,50.9156972730687,50.4628059682535,11.5189861242909,11.3022825730419,0,0,0,0,-0.452891304815196,-0.216703551249003,FALSE,FALSE,Q4: most popular
89,Leona,11,Lunar Eclipse,2018-11-27,50.9156972730687,50.4628059682535,11.5189861242909,11.3022825730419,0,0,0,0,-0.452891304815196,-0.216703551249003,FALSE,FALSE,Q4: most popular
127,Lissandra,4,Coven,2018-11-27,50.6972406798549,50.9261945440612,5.36004675621716,5.2704486748823,4,1,0,0,0.228953864206332,-0.0895980813348567,TRUE,FALSE,Q2
84,Akali,13,Prestige K/DA Akali,2018-12-06,45.2536212043072,43.9406381371272,10.9416554031159,9.02334991746799,0,0,1,1,-1.31298306717999,-1.9183054856479,FALSE,TRUE,Q4: most popular
36,Dr. Mundo,10,Frozen Prince Mundo,2018-12-06,49.530355580871,48.2582501380787,3.69524722133417,3.55019143523421,0,0,0,0,-1.27210544279227,-0.14505578609996,FALSE,FALSE,Q1: least popular
11,Master Yi,17,Snow Man Yi,2018-12-06,50.6864985490736,51.2506948279963,14.0969583944906,16.4945420569782,1,1,0,0,0.564196278922694,2.39758366248764,TRUE,FALSE,Q4: most popular
16,Soraka,9,Winter Wonder,2018-12-06,50.5146589283927,51.4695264123331,6.38299624014788,7.8106945936322,0,0,0,0,0.954867483940362,1.42769835348432,FALSE,FALSE,Q3
29,Twitch,12,Ice King,2018-12-06,50.5786647320982,50.6739166206404,7.12241429519105,7.9979198747342,0,0,0,0,0.0952518885422577,0.875505579543156,FALSE,FALSE,Q3
58,Renekton,17,Hextech,2018-12-20,49.7729474917765,49.4974173475195,5.52300204181134,7.65566590273511,0,0,0,0,-0.275530144257004,2.13266386092377,FALSE,FALSE,Q2
266,Aatrox,7,Blood Moon,2019-01-10,48.4621379354143,48.2140555335278,8.97444503154749,9.42707161086089,0,0,5,2,-0.248082401886528,0.452626579313396,FALSE,TRUE,Q3
266,Aatrox,8,Prestige Blood Moon,2019-01-10,48.4621379354143,48.2140555335278,8.97444503154749,9.42707161086089,0,0,5,2,-0.248082401886528,0.452626579313396,FALSE,TRUE,Q3
555,Pyke,9,Blood Moon,2019-01-10,49.897557377119,48.6240507472607,15.734660012193,13.3962498595686,0,0,0,0,-1.27350662985826,-2.33841015262434,FALSE,FALSE,Q4: most popular
15,Sivir,16,Blood Moon,2019-01-10,50.5749171362885,52.6488823874361,5.95922273682957,8.1285719841545,2,1,1,1,2.07396525114761,2.16934924732494,TRUE,TRUE,Q2
113,Sejuani,8,Firecracker,2019-01-28,45.0646958441838,49.6749409241062,1.15667442269539,6.32523901017584,10,1,0,0,4.61024507992237,5.16856458748045,TRUE,FALSE,Q1: least popular
223,Tahm Kench,3,Coin Emperor,2019-01-28,45.418610389596,45.2092603960455,2.78719441232194,3.09242466080202,0,0,0,0,-0.209349993550447,0.305230248480084,FALSE,FALSE,Q1: least popular
67,Vayne,12,Firecracker,2019-01-28,49.3364446753293,50.7436980197724,17.7063507314457,23.6903654410597,1,1,0,0,1.40725334444313,5.98401470961401,TRUE,FALSE,Q4: most popular
67,Vayne,13,Prestige Firecracker,2019-01-28,49.3364446753293,50.7436980197724,17.7063507314457,23.6903654410597,1,1,0,0,1.40725334444313,5.98401470961401,TRUE,FALSE,Q4: most popular
114,Fiora,23,Heartpiercer,2019-02-11,49.5553898369012,47.9657773414677,6.81521542613672,6.22329665629988,1,1,0,0,-1.5896124954335,-0.591918769836836,TRUE,FALSE,Q3
254,Vi,12,Heartbreaker,2019-02-11,51.4235556580434,52.0361108384173,4.27929775058161,6.3024484551531,1,1,7,1,0.612555180373931,2.02315070457149,TRUE,TRUE,Q2
34,Anivia,8,Papercraft,2019-02-21,51.4199166262121,51.7020008854014,2.38225115219678,2.73703140152737,0,0,0,0,0.282084259189283,0.35478024933059,FALSE,FALSE,Q1: least popular
20,Nunu & Willump,8,Papercraft,2019-02-21,48.8098610436869,52.9116118243512,2.28960725536096,4.29752242574009,0,0,2,1,4.10175078066426,2.00791517037914,FALSE,TRUE,Q1: least popular
103,Ahri,16,Prestige K/DA Ahri,2019-03-07,52.6729328268756,52.5125698751347,10.9658255217781,11.1472395258114,0,0,0,0,-0.160362951740851,0.181414004033332,FALSE,FALSE,Q4: most popular
63,Brand,7,Arclight,2019-03-07,51.5743597105589,51.0114809704005,10.0230020016903,8.67149947395114,0,0,0,0,-0.562878740158467,-1.35150252773912,FALSE,FALSE,Q3
42,Corki,18,Corgi,2019-03-27,50.4251397751438,50.7482810340932,2.47113485308013,4.12798023054268,0,0,0,0,0.32314125894937,1.65684537746255,FALSE,FALSE,Q1: least popular
105,Fizz,14,Fuzz,2019-03-27,51.1074448262158,51.0489058613677,7.81383015263406,8.22186311816591,0,0,0,0,-0.0585389648481183,0.40803296553185,FALSE,FALSE,Q3
105,Fizz,15,Prestige Fuzz,2019-03-27,51.1074448262158,51.0489058613677,7.81383015263406,8.22186311816591,0,0,0,0,-0.0585389648481183,0.40803296553185,FALSE,FALSE,Q3
107,Rengar,15,Pretty Kitty,2019-03-27,47.6940559100575,47.0397917242418,5.95907597881229,6.68707401215696,0,0,0,0,-0.654264185815691,0.727998033344679,FALSE,FALSE,Q2
83,Yorick,4,Meowrick,2019-03-27,54.8834722903957,53.1723437931814,8.63208163561671,3.93791852994986,1,1,0,0,-1.7111284972143,-4.69416310566685,TRUE,FALSE,Q3
427,Ivern,2,Dunkmaster,2019-04-04,50.5561676467157,49.4265621192931,1.46281168549873,1.1440247207933,2,1,0,0,-1.12960552742265,-0.31878696470543,TRUE,FALSE,Q1: least popular
59,Jarvan IV,9,Hextech,2019-04-04,52.3127775264832,52.1175006091311,12.7365115791862,17.9112850197596,0,0,5,1,-0.195276917352075,5.17477344057335,FALSE,TRUE,Q4: most popular
28,Evelynn,7,Prestige K/DA Evelynn,2019-04-18,49.0415645298195,48.681333071144,4.09964668496432,4.25285982724793,0,0,0,0,-0.360231458675564,0.15321314228361,FALSE,FALSE,Q2
238,Zed,13,Galaxy Slayer,2019-04-18,51.1311724197167,49.7021113514514,14.5381898097838,15.1029431684982,0,0,0,0,-1.4290610682653,0.564753358714365,FALSE,FALSE,Q4: most popular
164,Camille,10,iG,2019-04-23,48.1631755441076,48.3525693658066,2.81140839950053,2.73109428298436,1,1,0,0,0.189393821698964,-0.0803141165161652,TRUE,FALSE,Q1: least popular
114,Fiora,31,iG,2019-04-23,47.7708639175749,49.37,5.04142936099332,5.99059485479773,3,1,1,1,1.59913608242511,0.94916549380441,TRUE,TRUE,Q2
39,Irelia,15,iG,2019-04-23,46.9082721648502,47.2406144135625,12.0851690631756,13.0139812901632,0,0,0,0,0.33234224871223,0.928812226987517,FALSE,FALSE,Q4: most popular
145,Kai'Sa,16,iG,2019-04-23,47.9172978235695,48.7006144135625,17.969767868257,23.6842130360063,0,0,0,0,0.783316589992936,5.7144451677493,FALSE,FALSE,Q4: most popular
7,LeBlanc,19,iG,2019-04-23,46.665932932391,46.6712288271249,7.89175344643077,6.88182480554479,0,0,0,0,0.00529589473386238,-1.00992864088598,FALSE,FALSE,Q3
497,Rakan,4,iG,2019-04-23,47.37052857953,50.0348035969428,4.21604968468939,4.29831680508432,0,0,2,1,2.66427501741271,0.0822671203949348,FALSE,TRUE,Q2
12,Alistar,20,Conqueror,2019-04-30,48.0048465299557,47.9219549768484,6.28690763515685,5.10785032568179,1,1,0,0,-0.0828915531073093,-1.17905730947505,TRUE,FALSE,Q3
81,Ezreal,21,Battle Academia,2019-05-15,47.1327082800171,47.6829849846652,22.6284640551615,30.9851573035884,0,0,0,0,0.550276704648084,8.35669324842689,FALSE,FALSE,Q4: most popular
104,Graves,25,Battle Professor,2019-05-15,49.1812509596927,49.2837909907991,3.99040260542494,4.66699432519913,1,1,0,0,0.102540031106379,0.676591719774189,TRUE,FALSE,Q2
126,Jayce,5,Battle Academia,2019-05-15,48.6381248400512,47.6203279263927,4.94622372896929,5.54458296689132,0,0,2,1,-1.01779691365849,0.598359237922028,FALSE,TRUE,Q2
55,Katarina,12,Battle Academia,2019-05-15,50.5049471302518,50.1808060061339,7.21666505829559,7.75955697129402,0,0,0,0,-0.32414112411788,0.542891912998427,FALSE,FALSE,Q3
99,Lux,15,Battle Academia,2019-05-15,52.0030203801451,52.8134455595988,19.9498136612892,26.2785075391669,0,0,0,0,0.810425179453723,6.32869387787776,FALSE,FALSE,Q4: most popular
99,Lux,16,Prestige Battle Academia,2019-05-15,52.0030203801451,52.8134455595988,19.9498136612892,26.2785075391669,0,0,0,0,0.810425179453723,6.32869387787776,FALSE,FALSE,Q4: most popular
18,Tristana,24,Little Demon,2019-05-30,48.7945003041853,49.0901570856373,9.83460876881946,10.3500449005596,0,0,1,1,0.295656781452024,0.515436131740175,FALSE,TRUE,Q3
202,Jhin,5,Dark Cosmic,2019-06-13,49.8282120117159,50.2628646260299,13.7001953172846,14.7461623354802,1,1,0,0,0.434652614313997,1.04596701819565,TRUE,FALSE,Q4: most popular
43,Karma,8,Dark Star,2019-06-13,49.0207260814507,50.8093970719614,5.73851990813341,12.8188986344043,3,1,1,1,1.78867099051072,7.08037872627093,TRUE,TRUE,Q2
35,Shaco,8,Dark Star,2019-06-13,49.5687148256628,50.191231514547,4.3967042569943,4.92219790141378,3,2,1,1,0.622516688884126,0.525493644419483,TRUE,TRUE,Q2
51,Caitlyn,19,Arcade,2019-06-28,48.6248272843999,49.6685564565908,14.4794526367438,19.2914616702695,1,1,0,0,1.04372917219089,4.8120090335257,TRUE,FALSE,Q4: most popular
51,Caitlyn,20,Prestige Arcade,2019-06-28,48.6248272843999,49.6685564565908,14.4794526367438,19.2914616702695,1,1,0,0,1.04372917219089,4.8120090335257,TRUE,FALSE,Q4: most popular
145,Kai'Sa,17,Arcade,2019-06-28,48.8201151437334,48.8292432936738,24.4058733513798,20.4789031566328,0,0,0,0,0.00912814994038769,-3.92697019474699,FALSE,FALSE,Q4: most popular
157,Yasuo,17,Battle Boss,2019-06-28,48.5789637063992,49.0007916409478,19.1594235975987,22.6755497971567,0,0,0,0,0.421827934548546,3.51612619955798,FALSE,FALSE,Q4: most popular
86,Garen,14,Demacia Vice,2019-07-18,52.1044752189075,52.4099534685067,9.50982673728851,11.1527418406913,0,0,0,0,0.305478249599226,1.64291510340282,FALSE,FALSE,Q3
236,Lucian,9,Demacia Vice,2019-07-18,47.1893530382961,47.58996510138,10.3711944915427,13.5987553085936,3,2,0,0,0.400612063083941,3.22756081705091,TRUE,FALSE,Q4: most popular
84,Akali,14,PROJECT: Akali,2019-08-01,42.8808215686458,47.151972068497,7.84583099908743,15.8043756651348,10,1,4,1,4.27115049985122,7.95854466604739,TRUE,TRUE,Q3
39,Irelia,16,PROJECT: Irelia,2019-08-01,45.7071328773353,45.7413030742051,10.6450808401286,10.1332049815948,0,0,0,0,0.0341701968697734,-0.511875858533811,FALSE,FALSE,Q4: most popular
39,Irelia,17,Prestige PROJECT: Irelia,2019-08-01,45.7071328773353,45.7413030742051,10.6450808401286,10.1332049815948,0,0,0,0,0.0341701968697734,-0.511875858533811,FALSE,FALSE,Q4: most popular
222,Jinx,20,PROJECT: Jinx,2019-08-01,53.4063113086895,53.4826061484101,18.1719478968316,21.8288651022756,0,0,0,0,0.0762948397205818,3.65691720544398,FALSE,FALSE,Q4: most popular
555,Pyke,16,PROJECT: Pyke,2019-08-01,48.9531465572769,51.3365851997828,12.458909712925,16.4002159158247,5,2,0,0,2.38343864250592,3.94130620289964,TRUE,FALSE,Q4: most popular
19,Warwick,16,PROJECT: Warwick,2019-08-01,50.6084965800146,50.4007388230495,5.08392140831412,6.47930158941739,0,0,0,0,-0.207757756965101,1.39538018110327,FALSE,FALSE,Q2
33,Rammus,16,Hextech,2019-08-15,51.218636310225,50.6502097078589,4.4626888348456,4.08889728772399,0,0,0,0,-0.568426602366131,-0.373791547121614,FALSE,FALSE,Q2
77,Udyr,5,Dragon Oracle,2019-08-15,51.4335839058125,51.348188737073,3.1001466329683,2.77059540329099,0,0,0,0,-0.0853951687395025,-0.329551229677313,FALSE,FALSE,Q1: least popular
103,Ahri,17,Elderwood,2019-08-29,52.4226364167958,52.0040511543454,9.21508335577654,10.2651883709895,0,0,0,0,-0.418585262450463,1.05010501521292,FALSE,FALSE,Q3
56,Nocturne,7,Old God,2019-08-29,50.1720209422183,52.128067430728,3.38500246457217,5.94238387111309,5,1,0,0,1.95604648850969,2.55738140654093,TRUE,FALSE,Q1: least popular
45,Veigar,13,Elderwood,2019-08-29,50.9333915061619,50.7100697559255,9.54412526383079,9.1269703418881,0,0,0,0,-0.223321750236401,-0.417154921942684,FALSE,FALSE,Q3
3,Galio,13,Infernal,2019-09-05,45.8031355426406,50.1126802858244,1.47599508243807,3.65009632022603,7,2,0,0,4.30954474318377,2.17410123778796,TRUE,FALSE,Q1: least popular
98,Shen,16,Infernal,2019-09-05,50.0096230342091,50.2114360442609,4.63088179639585,6.53021790165259,2,1,0,0,0.201813010051808,1.89933610525674,TRUE,FALSE,Q2
110,Varus,9,Infernal,2019-09-05,47.7766969170079,47.7559185431324,5.73059698320893,5.3313409972077,0,0,1,1,-0.020778373875487,-0.399255986001228,FALSE,TRUE,Q2
518,Neeko,10,Star Guardian,2019-09-12,50.4559720702995,49.7321802494545,5.30394804353029,5.78671126041729,1,1,1,1,-0.723791820844937,0.482763216886992,TRUE,TRUE,Q2
518,Neeko,11,Prestige Star Guardian,2019-09-12,50.4559720702995,49.7321802494545,5.30394804353029,5.78671126041729,1,1,1,1,-0.723791820844937,0.482763216886992,TRUE,TRUE,Q2
497,Rakan,5,Star Guardian,2019-09-12,51.0080325846507,49.7715581981089,5.57680195571954,8.5481723964249,0,0,0,0,-1.23647438654171,2.97137044070536,FALSE,FALSE,Q2
498,Xayah,4,Star Guardian,2019-09-12,51.2880442220259,49.5664360498909,8.221700998353,11.9667968918012,0,0,0,0,-1.72160817213498,3.74509589344823,FALSE,FALSE,Q3
142,Zoe,9,Star Guardian,2019-09-12,48.0359022460481,48.0636686485817,3.01980669613892,4.40432620705692,1,1,0,0,0.0277664025336577,1.384519510918,TRUE,FALSE,Q1: least popular
32,Amumu,23,Hextech,2019-09-26,52.4655127217762,51.9314535226238,5.49298953616878,4.86615245718588,0,0,0,0,-0.534059199152445,-0.626837078982895,FALSE,FALSE,Q2
25,Morgana,17,Majestic Empress,2019-09-26,50.7127388879878,50.4164011251139,15.1852135827858,15.202907537426,0,0,0,0,-0.296337762873947,0.0176939546401513,FALSE,FALSE,Q4: most popular
267,Nami,15,Splendid Staff,2019-09-26,52.4754428301751,52.1364360567871,6.88376000863996,7.1435941526791,0,0,0,0,-0.339006773387965,0.259834144039138,FALSE,FALSE,Q3
92,Riven,20,Valiant Sword,2019-09-26,46.9628437253895,46.6292383070149,6.91760153830637,8.12102527647682,1,1,0,0,-0.333605418374631,1.20342373817045,TRUE,FALSE,Q3
92,Riven,22,Prestige Valiant Sword,2019-09-26,46.9628437253895,46.6292383070149,6.91760153830637,8.12102527647682,1,1,0,0,-0.333605418374631,1.20342373817045,TRUE,FALSE,Q3
13,Ryze,11,Worlds 2019,2019-09-26,47.9379720433596,47.6864709884604,5.77534879517932,7.924820170286,1,1,0,0,-0.251501054899173,2.14947137510668,TRUE,FALSE,Q2
22,Ashe,17,High Noon,2019-10-10,50.7166573623704,53.6031069667235,10.2241413809066,22.3168351049947,3,1,1,1,2.88644960435302,12.0926937240881,TRUE,TRUE,Q4: most popular
122,Darius,16,High Noon,2019-10-10,50.1366364277039,49.3134465166383,10.9775579491382,11.6870171595481,0,0,1,1,-0.823189911065605,0.709459210409879,FALSE,TRUE,Q4: most popular
120,Hecarim,8,High Noon,2019-10-10,51.1966154930374,50.5731850802044,5.43126861637976,5.95594741482329,0,0,0,0,-0.623430412832953,0.524678798443532,FALSE,FALSE,Q2
53,Blitzcrank,22,Witch's Brew,2019-10-24,52.3749366929222,52.1990071078759,14.9158053928787,12.9496584159652,3,1,1,1,-0.17592958504639,-1.9661469769135,TRUE,TRUE,Q4: most popular
38,Kassadin,6,Count,2019-10-24,50.0064609711282,49.8378781312552,5.06521056115031,3.51097923569919,0,0,0,0,-0.168582839873068,-1.55423132545112,FALSE,FALSE,Q2
21,Miss Fortune,18,Bewitching,2019-10-24,50.8108264385208,51.9710826029518,10.5080258195458,15.5655810631858,0,0,0,0,1.16025616443094,5.05755524363996,FALSE,FALSE,Q4: most popular
21,Miss Fortune,20,Prestige Bewitching,2019-10-24,50.8108264385208,51.9710826029518,10.5080258195458,15.5655810631858,0,0,0,0,1.16025616443094,5.05755524363996,FALSE,FALSE,Q4: most popular
1,Annie,12,Annie-Versary,2019-10-27,49.9723734836164,49.6222796314079,3.10211632409064,3.82156474775504,2,1,0,0,-0.350093852208531,0.719448423664398,TRUE,FALSE,Q1: least popular
84,Akali,15,True Damage,2019-11-10,44.7343106668391,46.2622237484695,11.3488544989602,15.3198568006886,0,0,2,1,1.52791308163041,3.97100230172832,FALSE,TRUE,Q4: most popular
245,Ekko,19,True Damage,2019-11-10,52.1228097330058,52.3224084766516,14.956040919434,16.3290950235398,0,0,0,0,0.199598743645794,1.37305410410577,FALSE,FALSE,Q4: most popular
246,Qiyana,2,True Damage,2019-11-10,44.0461434696321,44.1208860795487,4.09438501482571,7.69943775706541,1,1,0,0,0.074742609916548,3.6050527422397,TRUE,FALSE,Q2
246,Qiyana,10,Prestige True Damage,2019-11-10,44.0461434696321,44.1208860795487,4.09438501482571,7.69943775706541,1,1,0,0,0.074742609916548,3.6050527422397,TRUE,FALSE,Q2
157,Yasuo,18,True Damage,2019-11-10,49.9415009338333,49.9023913774559,21.8943804886594,24.117809319372,0,0,0,0,-0.03910955637744,2.22342883071253,FALSE,FALSE,Q4: most popular
266,Aatrox,9,Victorious,2019-11-21,46.740094716074,46.0496003588607,6.15061145234391,8.96372034552949,0,0,0,0,-0.690494357213346,2.81310889318559,FALSE,FALSE,Q2
412,Thresh,13,Pulsefire,2019-11-21,49.0036400789187,49.2701806277971,19.2907235290736,19.5429058539586,0,0,0,0,0.266540548878389,0.252182324884984,FALSE,FALSE,Q4: most popular
412,Thresh,14,Prestige Pulsefire,2019-11-21,49.0036400789187,49.2701806277971,19.2907235290736,19.5429058539586,0,0,0,0,0.266540548878389,0.252182324884984,FALSE,FALSE,Q4: most popular
43,Karma,19,Dawnbringer,2019-12-12,47.8901505279334,48.3805068590498,3.85644748703751,4.68641468546002,1,1,0,0,0.490356331116338,0.829967198422517,TRUE,FALSE,Q2
64,Lee Sin,27,Nightbringer,2019-12-12,47.9996989441332,48.1756774006674,27.7536790302195,27.0553068498538,0,0,0,0,0.175978456534267,-0.698372180365691,FALSE,FALSE,Q4: most popular
